DATE,SUBSCRIBERS_GAINED,SUBSCRIBERS_LOST,VIEWS,WATCH_HOURS,LIKES,SHARES,COMMENTS,TOTAL_SUBSCRIBERS
2011-08-06,23,5,1534,172,85,11,5,4714
2011-08-07,26,6,1767,199,99,13,6,4734
2011-08-08,22,5,976,110,55,11,5,4751
2011-08-09,22,5,981,111,55,11,5,4768
2011-08-10,20,5,912,104,52,10,5,4783
2011-08-11,20,5,874,100,50,10,5,4798
2011-08-12,23,5,1032,118,59,11,5,4816
2011-08-13,20,5,1306,150,75,10,5,4831
2011-08-14,22,5,1437,165,82,11,5,4848
2011-08-15,20,5,904,104,52,10,5,4863
2011-08-16,23,5,994,115,57,11,5,4881
2011-08-17,22,5,979,114,57,11,5,4898
2011-08-18,24,6,1044,122,61,12,6,4916
2011-08-19,21,5,897,105,52,10,5,4932
2011-08-20,21,5,1378,160,79,10,5,4948
2011-08-21,20,5,1276,150,75,10,5,4963
2011-08-22,21,5,900,106,53,10,5,4979
2011-08-23,23,5,977,115,57,11,5,4997
2011-08-24,24,6,1012,120,60,12,6,5015
2011-08-25,20,5,853,101,50,10,5,5030
2011-08-26,24,6,1021,121,60,12,6,5048
2011-08-27,25,6,1598,190,94,12,6,5067
2011-08-28,23,5,1466,175,87,11,5,5085
2011-08-29,26,6,1113,133,66,13,6,5105
2011-08-30,20,5,864,104,52,10,5,5120
2011-08-31,19,4,820,98,49,9,4,5135
2011-09-01,18,4,769,93,46,9,4,5149
2011-09-02,26,6,1075,130,65,13,6,5169
2011-09-03,24,6,1495,181,90,12,6,5187
2011-09-04,22,5,1395,169,84,11,5,5204
2011-09-05,23,5,961,117,58,11,5,5222
2011-09-06,20,5,829,101,50,10,5,5237
2011-09-07,28,7,1163,142,71,14,7,5258
2011-09-08,23,5,946,115,57,11,5,5276
2011-09-09,23,5,944,115,57,11,5,5294
2011-09-10,24,6,1504,184,91,12,6,5312
2011-09-11,24,6,1468,180,90,12,6,5330
2011-09-12,23,5,955,117,58,11,5,5348
2011-09-13,21,5,861,106,53,10,5,5364
2011-09-14,24,6,979,121,60,12,6,5382
2011-09-15,27,6,1112,137,68,13,6,5403
2011-09-16,26,6,1061,131,65,13,6,5423
2011-09-17,26,6,1628,201,100,13,6,5443
2011-09-18,22,5,1334,165,82,11,5,5460
2011-09-19,21,5,845,105,52,10,5,5476
2011-09-20,23,5,926,115,57,11,5,5494
2011-09-21,23,5,944,117,58,11,5,5512
2011-09-22,25,6,1042,129,64,12,6,5531
2011-09-23,19,4,781,97,48,9,4,5546
2011-09-24,27,6,1628,202,100,13,6,5567
2011-09-25,23,5,1391,172,85,11,5,5585
2011-09-26,22,5,903,112,56,11,5,5602
2011-09-27,21,5,848,106,53,10,5,5618
2011-09-28,19,4,789,98,49,9,4,5633
2011-09-29,25,6,1025,128,64,12,6,5652
2011-09-30,23,5,955,119,59,11,5,5670
2011-10-01,20,5,1240,154,76,10,5,5685
2011-10-02,20,5,1242,154,76,10,5,5700
2011-10-03,23,5,920,115,57,11,5,5718
2011-10-04,27,6,1113,139,69,13,6,5739
2011-10-05,23,5,931,116,58,11,5,5757
2011-10-06,20,5,814,101,50,10,5,5772
2011-10-07,23,5,936,116,58,11,5,5790
2011-10-08,23,5,1403,174,87,11,5,5808
2011-10-09,17,4,1055,130,64,8,4,5821
2011-10-10,23,5,960,119,59,11,5,5839
2011-10-11,23,5,945,117,58,11,5,5857
2011-10-12,25,6,1037,129,64,12,6,5876
2011-10-13,28,7,1151,143,71,14,7,5897
2011-10-14,26,6,1084,134,67,13,6,5917
2011-10-15,23,5,1426,177,88,11,5,5935
2011-10-16,21,5,1306,162,81,10,5,5951
2011-10-17,30,7,1234,153,76,15,7,5974
2011-10-18,24,6,990,122,61,12,6,5992
2011-10-19,24,6,989,122,61,12,6,6010
2011-10-20,24,6,987,122,61,12,6,6028
2011-10-21,24,6,1012,124,62,12,6,6046
2011-10-22,24,6,1472,180,90,12,6,6064
2011-10-23,23,5,1412,172,85,11,5,6082
2011-10-24,23,5,947,116,58,11,5,6100
2011-10-25,24,6,1001,122,61,12,6,6118
2011-10-26,23,5,953,116,58,11,5,6136
2011-10-27,22,5,939,114,57,11,5,6153
2011-10-28,25,6,1025,125,62,12,6,6172
2011-10-29,24,6,1488,180,90,12,6,6190
2011-10-30,28,7,1763,213,106,14,7,6211
2011-10-31,18,4,753,91,45,9,4,6225
2011-11-01,27,6,1141,138,69,13,6,6246
2011-11-02,28,7,1161,140,70,14,7,6267
2011-11-03,19,4,821,99,49,9,4,6282
2011-11-04,24,6,1004,120,60,12,6,6300
2011-11-05,24,6,1508,180,90,12,6,6318
2011-11-06,21,5,1351,160,79,10,5,6334
2011-11-07,23,5,970,115,57,11,5,6352
2011-11-08,22,5,938,111,55,11,5,6369
2011-11-09,29,7,1246,148,74,14,7,6391
2011-11-10,27,6,1164,138,69,13,6,6412
2011-11-11,28,7,1204,142,71,14,7,6433
2011-11-12,27,6,1726,202,100,13,6,6454
2011-11-13,22,5,1434,168,84,11,5,6471
2011-11-14,24,6,1026,120,60,12,6,6489
2011-11-15,26,6,1140,133,66,13,6,6509
2011-11-16,22,5,958,111,55,11,5,6526
2011-11-17,27,6,1174,136,68,13,6,6547
2011-11-18,24,6,1074,124,62,12,6,6565
2011-11-19,24,6,1597,184,91,12,6,6583
2011-11-20,27,6,1785,205,102,13,6,6604
2011-11-21,26,6,1165,133,66,13,6,6624
2011-11-22,24,6,1080,123,61,12,6,6642
2011-11-23,28,7,1256,143,71,14,7,6663
2011-11-24,22,5,1009,114,57,11,5,6680
2011-11-25,27,6,1206,136,68,13,6,6701
2011-11-26,27,6,1813,204,102,13,6,6722
2011-11-27,25,6,1666,187,93,12,6,6741
2011-11-28,26,6,1190,133,66,13,6,6761
2011-11-29,22,5,1012,113,56,11,5,6778
2011-11-30,28,7,1270,141,70,14,7,6799
2011-12-01,25,6,1147,127,63,12,6,6818
2011-12-02,24,6,1113,123,61,12,6,6836
2011-12-03,28,7,1955,216,108,14,7,6857
2011-12-04,24,6,1652,181,90,12,6,6875
2011-12-05,22,5,1023,112,56,11,5,6892
2011-12-06,22,5,1010,110,55,11,5,6909
2011-12-07,27,6,1275,139,69,13,6,6930
2011-12-08,22,5,1053,114,57,11,5,6947
2011-12-09,30,7,1427,154,77,15,7,6970
2011-12-10,20,5,1448,156,78,10,5,6985
2011-12-11,30,7,2150,231,115,15,7,7008
2011-12-12,26,6,1257,134,67,13,6,7028
2011-12-13,26,6,1225,131,65,13,6,7048
2011-12-14,25,6,1176,125,62,12,6,7067
2011-12-15,27,6,1300,138,69,13,6,7088
2011-12-16,26,6,1251,132,66,13,6,7108
2011-12-17,29,7,2103,220,109,14,7,7130
2011-12-18,26,6,1925,201,100,13,6,7150
2011-12-19,27,6,1294,135,67,13,6,7171
2011-12-20,25,6,1235,128,64,12,6,7190
2011-12-21,26,6,1280,133,66,13,6,7210
2011-12-22,27,6,1333,138,69,13,6,7231
2011-12-23,22,5,1077,111,55,11,5,7248
2011-12-24,23,5,1696,174,87,11,5,7266
2011-12-25,28,7,2116,216,108,14,7,7287
2011-12-26,27,6,1342,137,68,13,6,7308
2011-12-27,26,6,1302,132,66,13,6,7328
2011-12-28,27,6,1335,135,67,13,6,7349
2011-12-29,28,7,1385,140,70,14,7,7370
2011-12-30,25,6,1273,128,64,12,6,7389
2011-12-31,25,6,1870,187,93,12,6,7408
2012-01-01,27,6,2077,207,103,13,6,7429
2012-01-02,24,6,1231,122,61,12,6,7447
2012-01-03,28,7,1427,141,70,14,7,7468
2012-01-04,22,5,1143,113,56,11,5,7485
2012-01-05,30,7,1527,150,75,15,7,7508
2012-01-06,28,7,1457,143,71,14,7,7529
2012-01-07,28,7,2150,210,105,14,7,7550
2012-01-08,30,7,2314,225,112,15,7,7573
2012-01-09,32,8,1645,160,80,16,8,7597
2012-01-10,30,7,1561,151,75,15,7,7620
2012-01-11,22,5,1162,112,56,11,5,7637
2012-01-12,24,6,1248,120,60,12,6,7655
2012-01-13,25,6,1348,129,64,12,6,7674
2012-01-14,27,6,2171,207,103,13,6,7695
2012-01-15,29,7,2288,217,108,14,7,7717
2012-01-16,25,6,1351,128,64,12,6,7736
2012-01-17,28,7,1490,141,70,14,7,7757
2012-01-18,25,6,1359,128,64,12,6,7776
2012-01-19,26,6,1386,130,65,13,6,7796
2012-01-20,23,5,1274,119,59,11,5,7814
2012-01-21,25,6,2028,189,94,12,6,7833
2012-01-22,24,6,1941,180,90,12,6,7851
2012-01-23,25,6,1356,126,63,12,6,7870
2012-01-24,30,7,1668,154,77,15,7,7893
2012-01-25,25,6,1371,127,63,12,6,7912
2012-01-26,35,8,1923,177,88,17,8,7939
2012-01-27,29,7,1603,147,73,14,7,7961
2012-01-28,28,7,2345,214,106,14,7,7982
2012-01-29,25,6,2114,193,96,12,6,8001
2012-01-30,30,7,6627,151,300,60,28,8024
2012-01-31,26,6,1464,133,66,13,6,8044
2012-02-01,28,7,1579,143,71,14,7,8065
2012-02-02,35,8,1967,178,89,17,8,8092
2012-02-03,28,7,1557,140,70,14,7,8113
2012-02-04,31,7,2640,237,118,15,7,8137
2012-02-05,26,6,2211,198,99,13,6,8157
2012-02-06,28,7,1586,142,71,14,7,8178
2012-02-07,33,8,1879,168,84,16,8,8203
2012-02-08,26,6,1503,134,67,13,6,8223
2012-02-09,33,8,1901,169,84,16,8,8248
2012-02-10,30,7,1730,153,76,15,7,8271
2012-02-11,27,6,2294,202,100,13,6,8292
2012-02-12,30,7,2595,228,114,15,7,8315
2012-02-13,31,7,1791,157,78,15,7,8339
2012-02-14,30,7,1740,153,76,15,7,8362
2012-02-15,24,6,1386,121,60,12,6,8380
2012-02-16,26,6,1529,133,66,13,6,8400
2012-02-17,28,7,1614,141,70,14,7,8421
2012-02-18,28,7,2472,214,106,14,7,8442
2012-02-19,30,7,2655,231,115,15,7,8465
2012-02-20,29,7,1702,147,73,14,7,8487
2012-02-21,25,6,1452,125,62,12,6,8506
2012-02-22,30,7,1746,151,75,15,7,8529
2012-02-23,30,7,1790,154,77,15,7,8552
2012-02-24,30,7,1787,154,77,15,7,8575
2012-02-25,32,8,2822,241,120,16,8,8599
2012-02-26,31,7,2768,237,118,15,7,8623
2012-02-27,30,7,1786,153,76,15,7,8646
2012-02-28,29,7,1700,145,72,14,7,8668
2012-02-29,24,6,1433,122,61,12,6,8686
2012-03-01,30,7,1797,153,76,15,7,8709
2012-03-02,30,7,1763,150,75,15,7,8732
2012-03-03,30,7,2668,226,112,15,7,8755
2012-03-04,25,6,2271,192,96,12,6,8774
2012-03-05,26,6,1553,131,65,13,6,8794
2012-03-06,32,8,1930,163,81,16,8,8818
2012-03-07,29,7,1743,147,73,14,7,8840
2012-03-08,31,7,1874,158,79,15,7,8864
2012-03-09,29,7,1763,148,74,14,7,8886
2012-03-10,29,7,2653,223,111,14,7,8908
2012-03-11,32,8,2899,243,121,16,8,8932
2012-03-12,28,7,1679,141,70,14,7,8953
2012-03-13,30,7,1792,150,75,15,7,8976
2012-03-14,28,7,1696,142,71,14,7,8997
2012-03-15,28,7,1704,143,71,14,7,9018
2012-03-16,29,7,1731,145,72,14,7,9040
2012-03-17,30,7,2743,229,114,15,7,9063
2012-03-18,28,7,2561,214,106,14,7,9084
2012-03-19,33,8,2022,169,84,16,8,9109
2012-03-20,27,6,1639,137,68,13,6,9130
2012-03-21,29,7,1769,147,73,14,7,9152
2012-03-22,28,7,1727,144,72,14,7,9173
2012-03-23,34,8,2071,173,86,17,8,9199
2012-03-24,30,7,2772,231,115,15,7,9222
2012-03-25,33,8,3003,250,124,16,8,9247
2012-03-26,25,6,1547,129,64,12,6,9266
2012-03-27,31,7,1869,155,77,15,7,9290
2012-03-28,33,8,1986,165,82,16,8,9315
2012-03-29,30,7,1841,153,76,15,7,9338
2012-03-30,33,8,2024,168,84,16,8,9363
2012-03-31,28,7,2604,216,108,14,7,9384
2012-04-01,34,8,3139,261,130,17,8,9410
2012-04-02,37,9,2258,188,94,18,9,9438
2012-04-03,29,7,1771,147,73,14,7,9460
2012-04-04,29,7,1757,146,73,14,7,9482
2012-04-05,35,8,2110,175,87,17,8,9509
2012-04-06,35,8,2134,178,89,17,8,9536
2012-04-07,29,7,2624,217,108,14,7,9558
2012-04-08,29,7,2653,220,109,14,7,9580
2012-04-09,29,7,1796,149,74,14,7,9602
2012-04-10,26,6,1601,133,66,13,6,9622
2012-04-11,28,7,1682,140,70,14,7,9643
2012-04-12,27,6,1666,139,69,13,6,9664
2012-04-13,28,7,1711,143,71,14,7,9685
2012-04-14,30,7,2773,231,115,15,7,9708
2012-04-15,31,7,2850,238,118,15,7,9732
2012-04-16,35,8,2144,179,89,17,8,9759
2012-04-17,28,7,1672,140,70,14,7,9780
2012-04-18,34,8,2041,171,85,17,8,9806
2012-04-19,30,7,1819,152,76,15,7,9829
2012-04-20,31,7,1851,155,77,15,7,9853
2012-04-21,33,8,2979,250,124,16,8,9878
2012-04-22,27,6,2477,208,103,13,6,9899
2012-04-23,32,8,1932,162,81,16,8,9923
2012-04-24,31,7,1892,159,79,15,7,9947
2012-04-25,33,8,1952,165,82,16,8,9972
2012-04-26,32,8,1915,162,81,16,8,9996
2012-04-27,39,9,2318,196,98,19,9,10026
2012-04-28,29,7,2614,220,109,14,7,10048
2012-04-29,29,7,2642,223,111,14,7,10070
2012-04-30,29,7,1744,148,74,14,7,10092
2012-05-01,29,7,1756,149,74,14,7,10114
2012-05-02,29,7,1741,148,74,14,7,10136
2012-05-03,35,8,2079,177,88,17,8,10163
2012-05-04,36,9,2121,181,90,18,9,10190
2012-05-05,30,7,2627,225,112,15,7,10213
2012-05-06,29,7,2553,219,109,14,7,10235
2012-05-07,33,8,1942,167,83,16,8,10260
2012-05-08,30,7,1752,150,75,15,7,10283
2012-05-09,34,8,1970,170,85,17,8,10309
2012-05-10,32,8,1889,163,81,16,8,10333
2012-05-11,27,6,1570,136,68,13,6,10354
2012-05-12,37,9,3204,277,138,18,9,10382
2012-05-13,37,9,3270,283,141,18,9,10410
2012-05-14,30,7,1733,151,75,15,7,10433
2012-05-15,30,7,1773,154,77,15,7,10456
2012-05-16,33,8,1895,165,82,16,8,10481
2012-05-17,33,8,1903,166,83,16,8,10506
2012-05-18,34,8,1960,172,86,17,8,10532
2012-05-19,38,9,3311,291,145,19,9,10561
2012-05-20,31,7,2705,238,118,15,7,10585
2012-05-21,29,7,1687,149,74,14,7,10607
2012-05-22,27,6,1578,139,69,13,6,10628
2012-05-23,30,7,1695,150,75,15,7,10651
2012-05-24,32,8,1820,162,81,16,8,10675
2012-05-25,38,9,2152,192,96,19,9,10704
2012-05-26,30,7,2591,231,115,15,7,10727
2012-05-27,33,8,2790,249,124,16,8,10752
2012-05-28,32,8,1814,163,81,16,8,10776
2012-05-29,36,9,2030,183,91,18,9,10803
2012-05-30,41,10,2269,205,102,20,10,10834
2012-05-31,31,7,1713,155,77,15,7,10858
2012-06-01,31,7,1717,156,78,15,7,10882
2012-06-02,36,9,2987,271,135,18,9,10909
2012-06-03,35,8,2885,262,130,17,8,10936
2012-06-04,39,9,2129,195,97,19,9,10966
2012-06-05,34,8,1898,174,87,17,8,10992
2012-06-06,31,7,1727,159,79,15,7,11016
2012-06-07,35,8,1893,175,87,17,8,11043
2012-06-08,36,9,1982,183,91,18,9,11070
2012-06-09,35,8,2892,268,133,17,8,11097
2012-06-10,34,8,2803,261,130,17,8,11123
2012-06-11,36,9,1963,183,91,18,9,11150
2012-06-12,37,9,1979,185,92,18,9,11178
2012-06-13,37,9,2012,189,94,18,9,11206
2012-06-14,35,8,1879,177,88,17,8,11233
2012-06-15,32,8,1731,164,82,16,8,11257
2012-06-16,33,8,2674,253,126,16,8,11282
2012-06-17,37,9,2948,280,139,18,9,11310
2012-06-18,30,7,1607,153,76,15,7,11333
2012-06-19,34,8,1811,173,86,17,8,11359
2012-06-20,32,8,1674,161,80,16,8,11383
2012-06-21,33,8,1744,168,84,16,8,11408
2012-06-22,37,9,1957,189,94,18,9,11436
2012-06-23,34,8,2647,256,127,17,8,11462
2012-06-24,33,8,2603,253,126,16,8,11487
2012-06-25,29,7,1489,145,72,14,7,11509
2012-06-26,36,9,1848,181,90,18,9,11536
2012-06-27,35,8,1826,179,89,17,8,11563
2012-06-28,41,10,2082,205,102,20,10,11594
2012-06-29,32,8,1656,164,82,16,8,11618
2012-06-30,34,8,2612,259,129,17,8,11644
2012-07-01,34,8,2614,261,130,17,8,11670
2012-07-02,39,9,1964,196,98,19,9,11700
2012-07-03,33,8,1676,168,84,16,8,11725
2012-07-04,35,8,1735,175,87,17,8,11752
2012-07-05,36,9,1787,180,90,18,9,11779
2012-07-06,34,8,1712,173,86,17,8,11805
2012-07-07,32,8,2401,244,121,16,8,11829
2012-07-08,34,8,2557,261,130,17,8,11855
2012-07-09,37,9,1847,189,94,18,9,11883
2012-07-10,30,7,1493,153,76,15,7,11906
2012-07-11,34,8,1682,173,86,17,8,11932
2012-07-12,31,7,1540,159,79,15,7,11956
2012-07-13,38,9,1849,192,96,19,9,11985
2012-07-14,29,7,2095,217,108,14,7,12007
2012-07-15,32,8,2328,243,121,16,8,12031
2012-07-16,35,8,1702,179,89,17,8,12058
2012-07-17,39,9,1892,199,99,19,9,12088
2012-07-18,34,8,1621,171,85,17,8,12114
2012-07-19,32,8,1537,163,81,16,8,12138
2012-07-20,41,10,1930,205,102,20,10,12169
2012-07-21,29,7,2077,222,111,14,7,12191
2012-07-22,27,6,1892,202,100,13,6,12212
2012-07-23,36,9,1683,181,90,18,9,12239
2012-07-24,33,8,1528,165,82,16,8,12264
2012-07-25,31,7,1440,156,78,15,7,12288
2012-07-26,37,9,1715,186,93,18,9,12316
2012-07-27,35,8,1636,178,89,17,8,12343
2012-07-28,32,8,2255,246,123,16,8,12367
2012-07-29,30,7,2080,228,114,15,7,12390
2012-07-30,38,9,1724,190,95,19,9,12419
2012-07-31,37,9,1685,186,93,18,9,12447
2012-08-01,34,8,1563,173,86,17,8,12473
2012-08-02,41,10,1867,208,104,20,10,12504
2012-08-03,31,7,1404,157,78,15,7,12528
2012-08-04,29,7,1993,223,111,14,7,12550
2012-08-05,32,8,2186,246,123,16,8,12574
2012-08-06,35,8,1554,175,87,17,8,12601
2012-08-07,36,9,1596,180,90,18,9,12628
2012-08-08,34,8,1518,172,86,17,8,12654
2012-08-09,36,9,1606,183,91,18,9,12681
2012-08-10,31,7,1355,155,77,15,7,12705
2012-08-11,40,10,2653,304,151,20,10,12735
2012-08-12,35,8,2295,264,132,17,8,12762
2012-08-13,39,9,1711,197,98,19,9,12792
2012-08-14,36,9,1589,184,92,18,9,12819
2012-08-15,37,9,1604,186,93,18,9,12847
2012-08-16,37,9,1618,188,94,18,9,12875
2012-08-17,37,9,1597,186,93,18,9,12903
2012-08-18,38,9,2436,285,142,19,9,12932
2012-08-19,40,10,2589,303,151,20,10,12962
2012-08-20,36,9,1551,182,91,18,9,12989
2012-08-21,38,9,1626,192,96,19,9,13018
2012-08-22,35,8,1502,177,88,17,8,13045
2012-08-23,41,10,1732,205,102,20,10,13076
2012-08-24,33,8,1409,167,83,16,8,13101
2012-08-25,42,10,2672,318,159,21,10,13133
2012-08-26,35,8,2252,268,133,17,8,13160
2012-08-27,30,7,1290,154,77,15,7,13183
2012-08-28,36,9,1523,182,91,18,9,13210
2012-08-29,33,8,1399,168,84,16,8,13235
2012-08-30,39,9,1625,196,98,19,9,13265
2012-08-31,33,8,1400,169,84,16,8,13290
2012-09-01,34,8,2145,259,129,17,8,13316
2012-09-02,29,7,1819,220,109,14,7,13338
2012-09-03,34,8,1426,173,86,17,8,13364
2012-09-04,27,6,1131,137,68,13,6,13385
2012-09-05,30,7,1255,153,76,15,7,13408
2012-09-06,39,9,1603,196,98,19,9,13438
2012-09-07,39,9,1606,196,98,19,9,13468
2012-09-08,38,9,2328,285,142,19,9,13497
2012-09-09,33,8,2015,247,123,16,8,13522
2012-09-10,36,9,1479,182,91,18,9,13549
2012-09-11,36,9,1485,183,91,18,9,13576
2012-09-12,32,8,1313,162,81,16,8,13600
2012-09-13,42,10,1708,211,105,21,10,13632
2012-09-14,39,9,1614,199,99,19,9,13662
2012-09-15,35,8,2177,268,133,17,8,13689
2012-09-16,36,9,2232,276,138,18,9,13716
2012-09-17,37,9,1515,188,94,18,9,13744
2012-09-18,29,7,1181,146,73,14,7,13766
2012-09-19,36,9,1448,180,90,18,9,13793
2012-09-20,34,8,1383,172,86,17,8,13819
2012-09-21,33,8,1336,166,83,16,8,13844
2012-09-22,36,9,2166,270,135,18,9,13871
2012-09-23,43,10,2630,327,163,21,10,13904
2012-09-24,39,9,1582,197,98,19,9,13934
2012-09-25,35,8,1402,175,87,17,8,13961
2012-09-26,39,9,1574,196,98,19,9,13991
2012-09-27,42,10,1698,212,106,21,10,14023
2012-09-28,40,10,1629,203,101,20,10,14053
2012-09-29,37,9,2251,280,139,18,9,14081
2012-09-30,34,8,2095,261,130,17,8,14107
2012-10-01,39,9,1599,199,99,19,9,14137
2012-10-02,38,9,1555,194,97,19,9,14166
2012-10-03,40,10,1632,204,102,20,10,14196
2012-10-04,39,9,1595,199,99,19,9,14226
2012-10-05,41,10,1659,207,103,20,10,14257
2012-10-06,35,8,2135,265,132,17,8,14284
2012-10-07,42,10,2557,318,159,21,10,14316
2012-10-08,38,9,1538,191,95,19,9,14345
2012-10-09,45,11,1824,227,113,22,11,14379
2012-10-10,35,8,1409,175,87,17,8,14406
2012-10-11,44,11,1778,221,110,22,11,14439
2012-10-12,38,9,1548,192,96,19,9,14468
2012-10-13,35,8,2133,264,132,17,8,14495
2012-10-14,36,9,2175,270,135,18,9,14522
2012-10-15,36,9,1478,183,91,18,9,14549
2012-10-16,39,9,1595,197,98,19,9,14579
2012-10-17,39,9,1613,199,99,19,9,14609
2012-10-18,35,8,1448,179,89,17,8,14636
2012-10-19,37,9,1536,189,94,18,9,14664
2012-10-20,46,11,2812,346,172,23,11,14699
2012-10-21,44,11,2722,334,166,22,11,14732
2012-10-22,39,9,1619,199,99,19,9,14762
2012-10-23,38,9,1561,191,95,19,9,14791
2012-10-24,38,9,1578,193,96,19,9,14820
2012-10-25,40,10,1659,203,101,20,10,14850
2012-10-26,34,8,1407,171,85,17,8,14876
2012-10-27,37,9,2297,279,139,18,9,14904
2012-10-28,31,7,1970,238,118,15,7,14928
2012-10-29,39,9,1644,199,99,19,9,14958
2012-10-30,40,10,1688,204,102,20,10,14988
2012-10-31,36,9,1514,183,91,18,9,15015
2012-11-01,44,11,1846,223,111,22,11,15048
2012-11-02,33,8,1404,169,84,16,8,15073
2012-11-03,32,8,2056,246,123,16,8,15097
2012-11-04,39,9,2470,295,147,19,9,15127
2012-11-05,42,10,1785,213,106,21,10,15159
2012-11-06,45,11,1894,226,113,22,11,15193
2012-11-07,36,9,1552,184,92,18,9,15220
2012-11-08,42,10,1809,214,107,21,10,15252
2012-11-09,38,9,1632,193,96,19,9,15281
2012-11-10,38,9,2424,286,142,19,9,15310
2012-11-11,42,10,2693,316,157,21,10,15342
2012-11-12,41,10,1764,207,103,20,10,15373
2012-11-13,32,8,1400,164,82,16,8,15397
2012-11-14,44,11,1914,223,111,22,11,15430
2012-11-15,44,11,1905,222,111,22,11,15463
2012-11-16,36,9,1575,183,91,18,9,15490
2012-11-17,40,10,2631,304,151,20,10,15520
2012-11-18,41,10,2666,307,153,20,10,15551
2012-11-19,40,10,1744,201,100,20,10,15581
2012-11-20,37,9,1613,185,92,18,9,15609
2012-11-21,36,9,1599,183,91,18,9,15636
2012-11-22,39,9,1717,196,98,19,9,15666
2012-11-23,43,10,1930,219,109,21,10,15699
2012-11-24,41,10,2743,310,154,20,10,15730
2012-11-25,37,9,2516,283,141,18,9,15758
2012-11-26,42,10,1884,212,106,21,10,15790
2012-11-27,28,7,1255,141,70,14,7,15811
2012-11-28,44,11,1966,220,110,22,11,15844
2012-11-29,32,8,1462,163,81,16,8,15868
2012-11-30,38,9,1714,190,95,19,9,15897
2012-12-01,35,8,2379,264,132,17,8,15924
2012-12-02,34,8,2342,258,129,17,8,15950
2012-12-03,44,11,2011,221,110,22,11,15983
2012-12-04,37,9,1725,189,94,18,9,16011
2012-12-05,41,10,1880,205,102,20,10,16042
2012-12-06,39,9,1816,198,99,19,9,16072
2012-12-07,41,10,1921,208,104,20,10,16103
2012-12-08,40,10,2783,301,150,20,10,16133
2012-12-09,34,8,2418,261,130,17,8,16159
2012-12-10,43,10,2042,219,109,21,10,16192
2012-12-11,38,9,1773,190,95,19,9,16221
2012-12-12,33,8,1582,169,84,16,8,16246
2012-12-13,38,9,1801,191,95,19,9,16275
2012-12-14,46,11,2174,230,115,23,11,16310
2012-12-15,43,10,3090,325,162,21,10,16343
2012-12-16,38,9,2761,291,145,19,9,16372
2012-12-17,38,9,1849,194,97,19,9,16401
2012-12-18,38,9,1862,194,97,19,9,16430
2012-12-19,48,12,2335,243,121,24,12,16466
2012-12-20,41,10,2016,209,104,20,10,16497
2012-12-21,42,10,2033,210,105,21,10,16529
2012-12-22,44,11,3241,334,166,22,11,16562
2012-12-23,41,10,3022,310,154,20,10,16593
2012-12-24,39,9,1925,197,98,19,9,16623
2012-12-25,39,9,1946,198,99,19,9,16653
2012-12-26,40,10,1979,201,100,20,10,16683
2012-12-27,40,10,1995,202,101,20,10,16713
2012-12-28,43,10,2158,218,109,21,10,16746
2012-12-29,40,10,3046,306,153,20,10,16776
2012-12-30,43,10,3267,327,163,21,10,16809
2012-12-31,40,10,8088,202,404,80,40,16839
2013-01-01,41,10,2056,205,102,20,10,16870
2013-01-02,32,8,1639,163,81,16,8,16894
2013-01-03,44,11,2246,223,111,22,11,16927
2013-01-04,42,10,2138,211,105,21,10,16959
2013-01-05,45,11,3424,337,168,22,11,16993
2013-01-06,29,7,2221,217,108,14,7,17015
2013-01-07,49,12,2531,248,124,24,12,17052
2013-01-08,40,10,2072,202,101,20,10,17082
2013-01-09,45,11,2345,228,114,22,11,17116
2013-01-10,36,9,1899,184,92,18,9,17143
2013-01-11,43,10,2259,218,109,21,10,17176
2013-01-12,36,9,2868,276,138,18,9,17203
2013-01-13,38,9,3020,289,144,19,9,17232
2013-01-14,49,12,2569,246,123,24,12,17269
2013-01-15,40,10,2123,202,101,20,10,17299
2013-01-16,42,10,2220,211,105,21,10,17331
2013-01-17,45,11,2372,225,112,22,11,17365
2013-01-18,43,10,2299,217,108,21,10,17398
2013-01-19,42,10,3350,315,157,21,10,17430
2013-01-20,43,10,3433,322,160,21,10,17463
2013-01-21,51,12,2750,257,128,25,12,17502
2013-01-22,41,10,2213,206,103,20,10,17533
2013-01-23,42,10,2279,212,106,21,10,17565
2013-01-24,46,11,2479,230,115,23,11,17600
2013-01-25,46,11,2500,231,115,23,11,17635
2013-01-26,46,11,3793,349,174,23,11,17670
2013-01-27,44,11,3621,333,166,22,11,17703
2013-01-28,37,9,2016,185,92,18,9,17731
2013-01-29,48,12,2659,243,121,24,12,17767
2013-01-30,37,9,2031,185,92,18,9,17795
2013-01-31,43,10,2372,215,107,21,10,17828
2013-02-01,38,9,2137,194,97,19,9,17857
2013-02-02,41,10,3456,312,156,20,10,17888
2013-02-03,43,10,3606,325,162,21,10,17921
2013-02-04,43,10,2410,217,108,21,10,17954
2013-02-05,43,10,2442,219,109,21,10,17987
2013-02-06,48,12,2731,244,122,24,12,18023
2013-02-07,44,11,2467,220,110,22,11,18056
2013-02-08,41,10,2309,205,102,20,10,18087
2013-02-09,46,11,3906,346,172,23,11,18122
2013-02-10,47,11,4000,354,177,23,11,18158
2013-02-11,37,9,2097,185,92,18,9,18186
2013-02-12,44,11,2542,224,112,22,11,18219
2013-02-13,45,11,2575,226,113,22,11,18253
